timestamp,open,high,low,close,volume
2019-06-10 10:00:00,132.5473,132.8100,132.5143,132.7500,397320
2019-06-10 09:55:00,132.4650,132.5900,132.2800,132.5500,392090
2019-06-10 09:50:00,132.5900,132.7800,132.3700,132.4700,405850
2019-06-10 09:45:00,132.2400,132.8100,132.2400,132.6050,598494
2019-06-10 09:40:00,132.5355,132.5400,132.0000,132.2300,836746
2019-06-10 09:35:00,132.4000,132.8200,132.1100,132.5200,0
2019-06-07 16:00:00,131.1900,131.5000,131.1800,131.4500,1302062
2019-06-07 15:55:00,131.4300,131.5000,131.1700,131.2000,552884
2019-06-07 15:50:00,131.5500,131.5500,131.3500,131.4250,647145
2019-06-07 15:45:00,131.6000,131.7000,131.5500,131.5600,296674
2019-06-07 15:40:00,131.6790,131.7150,131.5800,131.5900,273772
2019-06-07 15:35:00,131.7300,131.8100,131.5900,131.6799,276044
2019-06-07 15:30:00,131.7500,131.8150,131.7200,131.7300,202495
2019-06-07 15:25:00,131.5900,131.7849,131.5500,131.7500,241790
2019-06-07 15:20:00,131.5960,131.6700,131.5600,131.5900,282785
2019-06-07 15:15:00,131.5800,131.6500,131.5350,131.6000,205512
2019-06-07 15:10:00,131.5800,131.6400,131.5000,131.5800,186162
2019-06-07 15:05:00,131.5000,131.7000,131.4900,131.5703,204867
2019-06-07 15:00:00,131.5100,131.5500,131.4600,131.5000,181624
2019-06-07 14:55:00,131.5300,131.6700,131.4700,131.5150,216816
2019-06-07 14:50:00,131.6700,131.7200,131.5100,131.5400,214755
2019-06-07 14:45:00,131.8100,131.8150,131.6300,131.6600,228389
2019-06-07 14:40:00,131.8150,131.8500,131.7200,131.8050,172992
2019-06-07 14:35:00,131.8800,131.9150,131.7430,131.8173,181890
2019-06-07 14:30:00,131.9700,131.9801,131.8350,131.8800,193579
2019-06-07 14:25:00,131.8184,131.9800,131.8000,131.9700,250700
2019-06-07 14:20:00,131.7300,131.8200,131.5800,131.8100,239974
2019-06-07 14:15:00,131.6472,131.7200,131.6050,131.7200,149108
