timestamp,open,high,low,close,volume
2019-05-15 13:50:00,126.1300,126.2400,126.0845,126.2100,87934
2019-05-15 13:45:00,126.2400,126.2700,126.0900,126.1200,110941
2019-05-15 13:40:00,126.1700,126.2900,126.1099,126.2350,238634
2019-05-15 13:35:00,126.0300,126.1800,126.0300,126.1795,144025
2019-05-15 13:30:00,125.8400,126.0450,125.8400,126.0299,141047
2019-05-15 13:25:00,125.8400,125.9100,125.8170,125.8300,322426
2019-05-15 13:20:00,125.9250,125.9900,125.7900,125.8365,168043
2019-05-15 13:15:00,125.8600,125.9600,125.8400,125.9202,117177
2019-05-15 13:10:00,125.8100,125.9500,125.8100,125.8566,201340
2019-05-15 13:05:00,125.6850,125.8500,125.6400,125.8100,181189
2019-05-15 13:00:00,125.7450,125.7700,125.5900,125.6899,261018
2019-05-15 12:55:00,125.9100,125.9300,125.7200,125.7500,140698
2019-05-15 12:50:00,125.9000,125.9500,125.8500,125.9200,113201
2019-05-15 12:45:00,125.8630,125.9351,125.8300,125.9000,156458
2019-05-15 12:40:00,125.8250,125.8600,125.7100,125.8500,198812
2019-05-15 12:35:00,125.6900,125.8598,125.6500,125.8200,250203
2019-05-15 12:30:00,125.6400,125.7250,125.6000,125.6900,125026
2019-05-15 12:25:00,125.7100,125.8000,125.6100,125.6500,133288
2019-05-15 12:20:00,125.8600,125.8650,125.6800,125.7000,139384
2019-05-15 12:15:00,125.9099,125.9099,125.8047,125.8700,186793
2019-05-15 12:10:00,126.1127,126.1127,125.9432,125.9500,230115
2019-05-15 12:05:00,126.0000,126.0900,125.9300,126.0600,171022
2019-05-15 12:00:00,126.0000,126.0999,125.9599,126.0000,150399
2019-05-15 11:55:00,125.8800,126.0700,125.8600,126.0029,208677
2019-05-15 11:50:00,125.9300,125.9863,125.8200,125.8750,154040
2019-05-15 11:45:00,125.7800,125.9700,125.7500,125.9250,223484
2019-05-15 11:40:00,126.0700,126.1000,125.7600,125.7735,311372
2019-05-15 11:35:00,126.1300,126.2000,125.9700,126.0708,338886
2019-05-15 11:30:00,125.7700,126.1300,125.7700,126.1250,539938
2019-05-15 11:25:00,125.7500,125.8400,125.6631,125.7600,287751
2019-05-15 11:20:00,125.7050,125.7600,125.6300,125.7500,182919
2019-05-15 11:15:00,125.5850,125.7800,125.5800,125.7000,179514
2019-05-15 11:10:00,125.5300,125.6500,125.4500,125.6150,224403
2019-05-15 11:05:00,125.6500,125.6666,125.3900,125.5300,307130
2019-05-15 11:00:00,125.7490,125.8500,125.6300,125.6500,288835
2019-05-15 10:55:00,125.8194,125.8950,125.6700,125.7400,277329
2019-05-15 10:50:00,125.7900,125.8600,125.7400,125.8107,309464
2019-05-15 10:45:00,125.7400,125.9400,125.7400,125.7900,294718
2019-05-15 10:40:00,125.6000,125.7700,125.6000,125.7500,894931
2019-05-15 10:35:00,125.5850,125.6900,125.5000,125.5900,247510
2019-05-15 10:30:00,125.1900,125.6950,125.1800,125.5800,488905
2019-05-15 10:25:00,125.0900,125.1800,125.0500,125.1800,492920
2019-05-15 10:20:00,125.1900,125.2400,124.9800,125.0700,450973
2019-05-15 10:15:00,124.7566,125.1433,124.4900,125.0100,972398
2019-05-15 10:10:00,124.8300,124.8850,124.7600,124.7600,412301
2019-05-15 10:05:00,124.6300,124.7200,124.6300,124.7200,266864
2019-05-15 10:00:00,124.4500,124.6400,124.4000,124.6050,275754
2019-05-15 09:55:00,124.4700,124.5750,124.3300,124.4344,251412
2019-05-15 09:50:00,124.1100,124.6500,124.0800,124.4600,439028
2019-05-15 09:45:00,124.0750,124.1800,123.8300,124.1400,366844
2019-05-15 09:40:00,124.0600,124.2200,123.9000,124.0900,371258
2019-05-15 09:35:00,124.2600,124.2800,123.7000,124.0500,941902
2019-05-14 16:00:00,125.0500,125.1400,124.8500,124.9100,772017
2019-05-14 15:55:00,125.1000,125.1200,124.9000,125.0500,470695
2019-05-14 15:50:00,125.0300,125.1600,124.9800,125.1000,376977
2019-05-14 15:45:00,125.1100,125.2200,125.0300,125.0400,257676
2019-05-14 15:40:00,125.0600,125.1666,125.0000,125.1100,272944
2019-05-14 15:35:00,125.2500,125.2550,124.9000,125.0600,472556
2019-05-14 15:30:00,125.3200,125.3900,125.2550,125.2600,271281
2019-05-14 15:25:00,125.2850,125.3800,125.2500,125.3250,282385
2019-05-14 15:20:00,125.2768,125.3000,125.1536,125.2800,233100
2019-05-14 15:15:00,125.3400,125.3600,125.2100,125.2701,241502
2019-05-14 15:10:00,125.1313,125.3500,125.1000,125.3500,190832
2019-05-14 15:05:00,125.1700,125.1850,125.0652,125.1300,173042
